ev_time_on_ice,ev_time_on_ice_per_game,games_played,last_name,ot_time_on_ice,ot_time_on_ice_per_ot_game,player_id,position_code,pp_time_on_ice,pp_time_on_ice_per_game,season_id,sh_time_on_ice,sh_time_on_ice_per_game,shifts,shifts_per_game,shoots_catches,skater_full_name,team_abbrevs,time_on_ice,time_on_ice_per_game,time_on_ice_per_shift
87067,1049,83,Kulak,357,15.52173,8476967,D,643,7.74698,20252026,6715,80.90361,1819,21.91566,L,Brett Kulak,"EDM,PIT,COL",94425,1137.6506,51.91039
71872,876.4878,82,Stamkos,1470,73.5,8474564,C,15712,191.60975,20252026,127,1.54878,1706,20.80487,R,Steven Stamkos,NSH,87711,1069.64634,51.41324
73659,898.28048,82,Mercer,808,50.5,8482110,C,7898,96.31707,20252026,8120,99.02439,1795,21.89024,R,Dawson Mercer,NJD,89677,1093.62195,49.95933
53560,653.17073,82,Kolesar,0,0,8478434,R,360,4.39024,20252026,2843,34.67073,1373,16.7439,R,Keegan Kolesar,VGK,56763,692.2317,41.34231
75683,922.96341,82,Barbashev,831,31.96153,8477964,L,4208,51.31707,20252026,19,0.2317,1614,19.68292,L,Ivan Barbashev,VGK,79910,974.51219,49.51053
68880,840,82,Coyle,1260,52.5,8475745,C,9939,121.20731,20252026,10230,124.75609,1843,22.4756,R,Charlie Coyle,CBJ,89049,1085.96341,48.31741
81804,997.60975,82,Malinski,608,33.77777,8484258,D,1184,14.43902,20252026,3684,44.92682,1789,21.81707,R,Sam Malinski,COL,86672,1056.9756,48.44717
65346,796.90243,82,Quinn,556,32.70588,8482097,R,11028,134.4878,20252026,656,8,1651,20.13414,R,Jack Quinn,BUF,77030,939.39024,46.65657
94070,1147.19512,82,Byram,925,54.41176,8481524,D,7862,95.87804,20252026,7986,97.39024,2174,26.51219,L,Bowen Byram,BUF,109918,1340.46341,50.56025
69544,848.09756,82,Gourde,273,17.0625,8476826,C,904,11.02439,20252026,10072,122.82926,1725,21.03658,L,Yanni Gourde,TBL,80520,981.95121,46.67826
90138,1099.2439,82,McDavid,1934,96.7,8478402,C,17751,216.4756,20252026,5199,63.40243,1841,22.45121,L,Connor McDavid,EDM,113088,1379.12195,61.42748
89864,1095.90243,82,Pelech,845,44.47368,8476917,D,728,8.87804,20252026,12190,148.65853,2215,27.01219,L,Adam Pelech,NYI,102782,1253.43902,46.4027
101739,1240.71951,82,Provorov,1466,61.08333,8478500,D,5429,66.20731,20252026,14919,181.93902,2124,25.90243,L,Ivan Provorov,CBJ,122087,1488.86585,57.47975
74494,908.46341,82,DeBrincat,1355,64.5238,8479337,R,16362,199.53658,20252026,165,2.01219,1753,21.37804,R,Alex DeBrincat,DET,91021,1110.01219,51.92298
66082,805.87804,82,Hertl,1057,40.65384,8476881,C,17059,208.03658,20252026,666,8.12195,1590,19.39024,L,Tomas Hertl,VGK,83807,1022.03658,52.7088
63652,776.2439,82,Killorn,919,39.95652,8473986,L,7243,88.32926,20252026,11293,137.71951,1802,21.9756,L,Alex Killorn,ANA,82188,1002.29268,45.60932
76924,938.09756,82,Vilardi,369,19.42105,8480014,C,15133,184.54878,20252026,142,1.7317,1645,20.06097,R,Gabriel Vilardi,WPG,92199,1124.37804,56.04802
99770,1216.70731,82,Schaefer,2220,116.8421,8485366,D,16294,198.70731,20252026,5375,65.54878,2204,26.87804,L,Matthew Schaefer,NYI,121439,1480.96341,55.09936
58752,716.4878,82,Kapanen,568,23.66666,8482775,C,4737,57.76829,20252026,7726,94.21951,1517,18.5,R,Oliver Kapanen,MTL,71215,868.4756,46.94462
81542,994.41463,82,Suzuki,2913,121.375,8480018,C,17424,212.4878,20252026,3471,42.32926,1812,22.09756,R,Nick Suzuki,MTL,102437,1249.2317,56.53256
60248,734.7317,82,Drury,216,12,8480835,C,1068,13.02439,20252026,9919,120.96341,1639,19.9878,L,Jack Drury,COL,71235,868.71951,43.46247
76656,934.82926,82,Ceci,82,2.48484,8476879,D,79,0.96341,20252026,9688,118.14634,1753,21.37804,R,Cody Ceci,LAK,86423,1053.93902,49.30005
64415,785.54878,82,Novak,1281,55.69565,8478438,C,5814,70.90243,20252026,35,0.42682,1483,18.08536,L,Thomas Novak,PIT,70264,856.87804,47.37963
86857,1059.2317,82,Schneider,956,53.11111,8482073,D,1810,22.07317,20252026,11909,145.2317,2058,25.09756,R,Braden Schneider,NYR,100576,1226.53658,48.87074
64098,781.68292,82,Minten,1149,52.22727,8483489,C,4765,58.10975,20252026,7648,93.26829,1635,19.93902,L,Fraser Minten,BOS,76511,933.06097,46.79571
70291,857.20731,82,Podkolzin,251,12.55,8481617,R,2282,27.82926,20252026,3083,37.59756,1570,19.14634,L,Vasily Podkolzin,EDM,75656,922.63414,48.18853
91247,1112.76829,82,Lindell,862,35.91666,8476902,D,3720,45.36585,20252026,19348,235.95121,1958,23.87804,L,Esa Lindell,DAL,114315,1394.08536,58.38355
63015,768.4756,82,Frost,824,51.5,8480028,C,13164,160.53658,20252026,91,1.10975,1656,20.19512,L,Morgan Frost,CGY,76270,930.12195,46.05676
64718,789.2439,82,O'Connor,224,12.44444,8482055,L,1947,23.7439,20252026,5113,62.35365,1540,18.78048,L,Drew O'Connor,VAN,71778,875.34146,46.60909
85929,1047.91463,82,Celebrini,2217,110.85,8484801,C,18029,219.86585,20252026,916,11.17073,1741,21.2317,L,Macklin Celebrini,SJS,104874,1278.95121,60.23779
74585,909.57317,82,Lafrenière,781,43.38888,8482109,L,11909,145.2317,20252026,90,1.09756,1783,21.7439,L,Alexis Lafrenière,NYR,86584,1055.90243,48.56085
67757,826.30487,82,Cozens,808,47.52941,8481528,C,15662,191,20252026,416,5.07317,1882,22.95121,R,Dylan Cozens,OTT,83835,1022.37804,44.54569
91646,1117.63414,82,Skjei,1443,72.15,8476869,D,5518,67.29268,20252026,14075,171.64634,2217,27.03658,L,Brady Skjei,NSH,111239,1356.57317,50.17546
51911,633.06097,82,Kelly,34,1.88888,8480448,C,239,2.91463,20252026,10347,126.18292,1483,18.08536,L,Parker Kelly,COL,62497,762.15853,42.14227
61366,748.36585,82,Demidov,1702,70.91666,8484984,R,14843,181.01219,20252026,39,0.4756,1469,17.91463,L,Ivan Demidov,MTL,76248,929.85365,51.90469
74084,903.46341,82,Sennecke,1604,69.73913,8484762,R,11560,140.9756,20252026,186,2.26829,1740,21.21951,R,Beckett Sennecke,ANA,85830,1046.70731,49.32758
74846,912.75609,82,Cole,165,10.3125,8474013,D,131,1.59756,20252026,14906,181.78048,1974,24.07317,L,Ian Cole,UTA,89883,1096.13414,45.53343
90046,1098.12195,82,Fowler,898,56.125,8475764,D,7880,96.09756,20252026,5784,70.53658,2140,26.09756,L,Cam Fowler,STL,103710,1264.75609,48.46261
79110,964.75609,82,Beniers,1604,84.42105,8482665,C,13069,159.37804,20252026,2662,32.46341,1872,22.82926,L,Matty Beniers,SEA,94841,1156.59756,50.66292
98723,1203.93902,82,Gavrikov,1289,71.61111,8478882,D,5049,61.57317,20252026,12956,158,2254,27.4878,L,Vladislav Gavrikov,NYR,116728,1423.51219,51.78704
80480,981.46341,82,Robertson,1754,73.08333,8480027,L,19041,232.20731,20252026,124,1.51219,1718,20.95121,L,Jason Robertson,DAL,99645,1215.18292,58.00058
78644,959.07317,82,Edmundson,288,8.72727,8476441,D,321,3.91463,20252026,11949,145.71951,1923,23.45121,L,Joel Edmundson,LAK,90914,1108.70731,47.27717
51572,628.92682,82,Kastelic,148,6.72727,8480355,C,347,4.2317,20252026,10166,123.9756,1459,17.79268,R,Mark Kastelic,BOS,62085,757.13414,42.55311
78042,951.7317,82,Hischier,1418,88.625,8480002,C,14966,182.51219,20252026,8918,108.75609,1953,23.81707,L,Nico Hischier,NJD,101926,1243,52.18945
95312,1162.34146,82,LaCombe,2527,109.86956,8481605,D,15839,193.15853,20252026,8149,99.37804,2241,27.32926,L,Jackson LaCombe,ANA,119300,1454.87804,53.23516
76006,926.90243,82,Tavares,1592,69.21739,8475166,C,13338,162.65853,20252026,89,1.08536,1740,21.21951,L,John Tavares,TOR,89433,1090.64634,51.39827
73631,897.93902,82,Laferriere,1715,51.96969,8482155,R,8312,101.36585,20252026,8144,99.31707,1840,22.43902,R,Alex Laferriere,LAK,90087,1098.62195,48.96032
68026,829.58536,82,Cuylle,472,26.22222,8482157,L,7194,87.7317,20252026,7717,94.10975,1866,22.75609,L,Will Cuylle,NYR,82937,1011.42682,44.4464
46097,562.15853,82,Goodrow,0,0,8476624,C,274,3.34146,20252026,9459,115.35365,1301,15.86585,L,Barclay Goodrow,SJS,55830,680.85365,42.91314
93212,1136.7317,82,Chiarot,400,19.04761,8475279,D,525,6.40243,20252026,8779,107.06097,2135,26.03658,L,Ben Chiarot,DET,102516,1250.19512,48.01686
67931,828.42682,82,Farabee,721,45.0625,8480797,L,5431,66.2317,20252026,9871,120.37804,1815,22.13414,L,Joel Farabee,CGY,83233,1015.03658,45.8584
77683,947.35365,82,Keller,749,46.8125,8479343,R,16168,197.17073,20252026,51,0.62195,1875,22.86585,L,Clayton Keller,UTA,93902,1145.14634,50.08106
60957,743.37804,82,Toews,481,25.31578,8473604,C,9727,118.62195,20252026,603,7.35365,1553,18.93902,L,Jonathan Toews,WPG,71287,869.35365,45.90276
69656,849.46341,82,Dorofeyev,1194,45.92307,8481604,R,16938,206.56097,20252026,20,0.2439,1585,19.32926,L,Pavel Dorofeyev,VGK,86614,1056.26829,54.64605
58229,710.10975,82,Trenin,0,0,8478508,C,441,5.37804,20252026,6676,81.41463,1262,15.39024,L,Yakov Trenin,MIN,65346,796.90243,51.77971
61506,750.07317,82,Cates,1219,43.53571,8480220,L,10116,123.36585,20252026,8295,101.15853,1859,22.67073,L,Noah Cates,PHI,79917,974.59756,42.98924
66262,808.07317,82,Compher,531,25.28571,8477456,L,3277,39.96341,20252026,7544,92,1719,20.96341,R,J.T. Compher,DET,77083,940.03658,44.84176
66682,813.19512,82,Krebs,147,8.64705,8481522,C,433,5.28048,20252026,602,7.34146,1544,18.82926,L,Peyton Krebs,BUF,67717,825.81707,43.85816
79253,966.5,82,Johnston,2051,85.45833,8482740,C,17297,210.93902,20252026,2457,29.96341,1806,22.02439,R,Wyatt Johnston,DAL,99007,1207.40243,54.82115
91728,1118.63414,82,Pettersson,358,19.88888,8477969,D,462,5.63414,20252026,13358,162.90243,2067,25.20731,L,Marcus Pettersson,VAN,105548,1287.17073,51.06337
92360,1126.34146,82,Larsson,150,7.89473,8476457,D,306,3.7317,20252026,12490,152.31707,1962,23.92682,R,Adam Larsson,SEA,105156,1282.39024,53.59633
77180,941.21951,82,Dillon,44,2.75,8475455,D,91,1.10975,20252026,11277,137.52439,1768,21.56097,L,Brenden Dillon,NJD,88548,1079.85365,50.08371
94662,1154.41463,82,Nurse,720,36,8477498,D,1164,14.19512,20252026,7350,89.63414,2080,25.36585,L,Darnell Nurse,EDM,103176,1258.2439,49.60384
63657,776.30487,82,Ovechkin,582,38.8,8471214,L,22071,269.15853,20252026,118,1.43902,1615,19.69512,R,Alex Ovechkin,WSH,85846,1046.90243,53.15541
90310,1101.34146,82,Ekholm,269,13.45,8475218,D,2475,30.18292,20252026,8529,104.01219,2043,24.91463,L,Mattias Ekholm,EDM,101314,1235.53658,49.59079
94676,1154.58536,82,Bouchard,1967,98.35,8480803,D,17866,217.87804,20252026,8872,108.19512,2105,25.67073,R,Evan Bouchard,EDM,121414,1480.65853,57.67885
65575,799.69512,82,Donato,227,10.80952,8477987,C,6922,84.41463,20252026,7,0.08536,1504,18.34146,L,Ryan Donato,CHI,72504,884.19512,48.20744
68240,832.19512,82,Lee,55,2.89473,8475314,L,8636,105.31707,20252026,62,0.75609,1590,19.39024,L,Anders Lee,NYI,76938,938.26829,48.38867
80194,977.9756,82,Dumoulin,325,9.84848,8475208,D,548,6.68292,20252026,6594,80.41463,1753,21.37804,L,Brian Dumoulin,LAK,87336,1065.07317,49.82087
87175,1063.10975,82,Siegenthaler,108,6.75,8478399,D,164,2,20252026,8493,103.57317,1937,23.62195,L,Jonas Siegenthaler,NJD,95832,1168.68292,49.47444
70433,858.93902,82,Heineman,1042,54.8421,8482476,L,8516,103.85365,20252026,2802,34.17073,1675,20.42682,L,Emil Heineman,NYI,81751,996.96341,48.80656
64341,784.64634,82,Doan,221,13,8482659,R,13674,166.75609,20252026,48,0.58536,1690,20.60975,R,Josh Doan,BUF,78063,951.9878,46.19112
102748,1253.02439,82,Seider,1835,87.38095,8481542,D,15737,191.91463,20252026,7794,95.04878,2346,28.60975,R,Moritz Seider,DET,126279,1539.9878,53.82736
88757,1082.40243,82,Scheifele,1647,86.68421,8476460,C,15557,189.71951,20252026,1486,18.12195,1768,21.56097,R,Mark Scheifele,WPG,105800,1290.2439,59.84162
102249,1246.93902,82,Hronek,2128,118.22222,8479425,D,9522,116.12195,20252026,11257,137.28048,2260,27.56097,R,Filip Hronek,VAN,123028,1500.34146,54.43716
86015,1048.96341,82,Clarke,2334,70.72727,8482730,D,11264,137.36585,20252026,146,1.78048,1859,22.67073,R,Brandt Clarke,LAK,97425,1188.10975,52.4072
98389,1199.86585,82,Hutson,2563,106.79166,8483457,D,16238,198.02439,20252026,2330,28.41463,2010,24.51219,L,Lane Hutson,MTL,116957,1426.30487,58.18756
48725,594.20731,82,Duhaime,0,0,8479520,L,278,3.39024,20252026,5455,66.52439,1387,16.91463,L,Brandon Duhaime,WSH,54458,664.12195,39.26315
69685,849.81707,82,Bourque,506,21.08333,8482145,C,5536,67.51219,20252026,973,11.86585,1545,18.84146,R,Mavrik Bourque,DAL,76194,929.19512,49.3165
84075,1025.30487,82,Schmidt,144,9,8477220,D,2971,36.2317,20252026,9870,120.36585,2244,27.36585,L,Nate Schmidt,UTA,96916,1181.90243,43.18894
60693,740.15853,82,Savoie,188,9.4,8483512,C,4098,49.9756,20252026,7934,96.75609,1623,19.79268,R,Matt Savoie,EDM,72725,886.89024,44.80899
70917,864.84146,82,Backlund,824,51.5,8474150,C,5336,65.07317,20252026,12054,147,1969,24.01219,L,Mikael Backlund,CGY,88307,1076.91463,44.84865
62605,763.4756,82,Giroux,398,23.41176,8473512,R,10727,130.81707,20252026,6875,83.84146,2010,24.51219,R,Claude Giroux,OTT,80207,978.13414,39.90398
86564,1055.65853,82,Ferraro,228,11.4,8479983,D,264,3.21951,20252026,16631,202.81707,1827,22.28048,L,Mario Ferraro,SJS,103459,1261.69512,56.6278
70767,863.01219,82,Johansson,172,8.19047,8481607,D,999,12.18292,20252026,6658,81.19512,1768,21.56097,L,Albert Johansson,DET,78424,956.39024,44.35746
77953,950.64634,82,Forsberg,1655,82.75,8476887,L,14915,181.89024,20252026,55,0.67073,1797,21.91463,R,Filip Forsberg,NSH,92923,1133.20731,51.71007
66112,806.2439,82,Finnie,488,23.23809,8484471,C,6865,83.71951,20252026,3283,40.03658,1639,19.9878,L,Emmitt Finnie,DET,76260,930,46.52837
68987,841.30487,82,Peterka,94,5.875,8482175,R,9591,116.96341,20252026,65,0.79268,1663,20.28048,L,John-Jason Peterka,UTA,78643,959.06097,47.28983
93797,1143.86585,82,DeMelo,549,28.89473,8476331,D,592,7.21951,20252026,11181,136.35365,2212,26.9756,R,Dylan DeMelo,WPG,105570,1287.43902,47.72603
67301,820.7439,82,Ehlers,1380,65.71428,8477940,L,14296,174.34146,20252026,54,0.65853,1600,19.51219,L,Nikolaj Ehlers,CAR,81651,995.7439,51.03187
69426,846.65853,82,Beauvillier,333,22.2,8478463,R,2522,30.75609,20252026,5774,70.41463,1656,20.19512,L,Anthony Beauvillier,WSH,77722,947.82926,46.93357
51906,633,82,Kuraly,219,9.95454,8476374,C,229,2.79268,20252026,13445,163.96341,1423,17.35365,L,Sean Kuraly,BOS,65580,799.75609,46.08573
74910,913.53658,82,Slafkovský,1567,65.29166,8483515,L,16197,197.52439,20252026,95,1.15853,1653,20.15853,L,Juraj Slafkovský,MTL,91202,1112.21951,55.17362
73958,901.92682,82,Bratt,1295,80.9375,8479407,L,14506,176.90243,20252026,3852,46.9756,1819,22.18292,L,Jesper Bratt,NJD,92316,1125.80487,50.75096
85383,1041.25609,82,Connor,1479,77.8421,8478398,L,15275,186.28048,20252026,5153,62.84146,1833,22.35365,L,Kyle Connor,WPG,105811,1290.37804,57.72558
79514,969.68292,82,Fantilli,2054,85.58333,8484166,C,12812,156.2439,20252026,674,8.21951,1661,20.25609,L,Adam Fantilli,CBJ,93000,1134.14634,55.99036
57528,701.56097,82,Zetterlund,8,0.47058,8480188,L,5748,70.09756,20252026,240,2.92682,1582,19.29268,R,Fabian Zetterlund,OTT,63516,774.58536,40.14917
74212,905.02439,82,Schmaltz,365,22.8125,8477951,C,15580,190,20252026,7247,88.37804,1991,24.28048,R,Nick Schmaltz,UTA,97039,1183.40243,48.73882
88262,1076.36585,82,Orlov,1071,53.55,8475200,D,12175,148.4756,20252026,3846,46.90243,1894,23.09756,L,Dmitry Orlov,SJS,104283,1271.7439,55.05966
78663,959.30487,82,Burns,287,15.94444,8470613,D,3327,40.57317,20252026,10881,132.69512,2018,24.60975,R,Brent Burns,COL,92871,1132.57317,46.0213
88497,1092.55555,81,Vlasic,1435,68.33333,8481568,D,356,4.39506,20252026,13852,171.01234,2032,25.08641,L,Alex Vlasic,CHI,102705,1267.96296,50.54379
62593,772.75308,81,Mantha,610,26.52173,8477511,R,11189,138.1358,20252026,28,0.34567,1431,17.66666,L,Anthony Mantha,PIT,73810,911.23456,51.57931
76120,939.75308,81,Zibanejad,1376,76.44444,8476459,C,15941,196.80246,20252026,9501,117.29629,2027,25.02469,R,Mika Zibanejad,NYR,101562,1253.85185,50.10458
61490,759.1358,81,Michkov,1404,50.14285,8484387,R,10603,130.90123,20252026,31,0.38271,1607,19.8395,L,Matvei Michkov,PHI,72124,890.41975,44.88114
65533,809.04938,81,Graf,231,11.55,8484911,R,2378,29.35802,20252026,12001,148.16049,1607,19.8395,R,Collin Graf,SJS,79912,986.5679,49.72744
64155,792.03703,81,Haula,1032,51.6,8475287,L,7224,89.18518,20252026,9657,119.22222,1818,22.44444,L,Erik Haula,NSH,81036,1000.44444,44.57425
72411,893.96296,81,Amadio,63,3.70588,8478020,R,419,5.17283,20252026,5515,68.08641,1872,23.11111,R,Michael Amadio,OTT,78345,967.22222,41.85096
45825,565.74074,81,Malenstyn,0,0,8479359,L,76,0.93827,20252026,8743,107.93827,1333,16.45679,L,Beck Malenstyn,BUF,54644,674.61728,40.99324
67334,831.28395,81,Stankoven,261,12.42857,8482702,C,7583,93.61728,20252026,171,2.11111,1481,18.28395,R,Logan Stankoven,CAR,75088,927.01234,50.70087
59577,735.51851,81,Kasper,306,15.3,8483464,C,3763,46.45679,20252026,3701,45.69135,1493,18.43209,L,Marco Kasper,DET,67041,827.66666,44.90354
55307,682.80246,81,Hryckowian,359,14.95833,8484829,C,3059,37.76543,20252026,6270,77.4074,1423,17.5679,L,Justin Hryckowian,DAL,64636,797.9753,45.42234
88242,1089.4074,81,Zadorov,971,46.23809,8477507,D,379,4.67901,20252026,12862,158.79012,2045,25.24691,L,Nikita Zadorov,BOS,101483,1252.87654,49.62493
83368,1029.23456,81,Barzal,2175,114.47368,8478445,C,16857,208.11111,20252026,138,1.7037,1724,21.28395,R,Mathew Barzal,NYI,100363,1239.04938,58.21519
72143,890.65432,81,Guentzel,1244,77.75,8477404,C,19749,243.81481,20252026,6503,80.28395,1766,21.80246,L,Jake Guentzel,TBL,98395,1214.75308,55.7163
69017,852.06172,81,Tippett,1600,57.14285,8480015,R,10776,133.03703,20252026,2064,25.48148,1763,21.76543,R,Owen Tippett,PHI,81857,1010.58024,46.43051
68753,848.80246,81,Sillinger,1103,47.95652,8482705,C,1386,17.11111,20252026,3835,47.34567,1593,19.66666,L,Cole Sillinger,CBJ,73974,913.25925,46.43691
79732,984.34567,81,Fehervary,488,34.85714,8480796,D,202,2.49382,20252026,13773,170.03703,1769,21.8395,L,Martin Fehervary,WSH,93707,1156.87654,52.97173
63406,782.79012,81,DeBrusk,1445,85,8478498,L,15043,185.71604,20252026,3512,43.35802,1701,21,L,Jake DeBrusk,VAN,81961,1011.86419,48.184
76285,941.79012,81,Kempe,3026,91.69696,8477960,R,14907,184.03703,20252026,2634,32.51851,1784,22.02469,L,Adrian Kempe,LAK,93826,1158.34567,52.59304
97031,1197.91358,81,Sanheim,2656,94.85714,8477948,D,5349,66.03703,20252026,15342,189.4074,2414,29.80246,L,Travis Sanheim,PHI,117722,1453.35802,48.76636
67345,831.41975,81,Buchnevich,1021,63.8125,8477402,L,11613,143.37037,20252026,8221,101.49382,1834,22.64197,L,Pavel Buchnevich,STL,87179,1076.28395,47.53489
73435,906.60493,81,Marner,2582,99.30769,8478483,R,17494,215.9753,20252026,6065,74.87654,1755,21.66666,R,Mitch Marner,VGK,96994,1197.45679,55.26723
91547,1130.20987,81,Dunn,1842,96.94736,8478407,D,13363,164.9753,20252026,369,4.55555,1943,23.98765,L,Vince Dunn,SEA,105279,1299.74074,54.18373
70057,864.90123,81,Geekie,916,41.63636,8479987,C,14521,179.2716,20252026,14,0.17283,1533,18.92592,R,Morgan Geekie,BOS,84592,1044.34567,55.18069
75762,935.33333,81,O'Reilly,1907,95.35,8475158,C,13936,172.04938,20252026,9421,116.30864,1954,24.12345,L,Ryan O'Reilly,NSH,99119,1223.69135,50.7262
91625,1131.17283,81,Power,411,24.17647,8482671,D,4522,55.82716,20252026,9085,112.16049,2102,25.95061,L,Owen Power,BUF,105232,1299.16049,50.06279
86761,1071.12345,81,Zub,252,14.82352,8482245,D,527,6.50617,20252026,13763,169.91358,2213,27.32098,R,Artem Zub,OTT,101051,1247.5432,45.66244
70246,867.23456,81,Evangelista,388,19.4,8482146,R,10496,129.58024,20252026,43,0.53086,1542,19.03703,R,Luke Evangelista,NSH,80785,997.34567,52.38975
66059,815.5432,81,McLeod,833,52.0625,8480802,C,7704,95.11111,20252026,11829,146.03703,1958,24.17283,L,Ryan McLeod,BUF,85592,1056.69135,43.71399
70576,871.30864,81,Nelson,1509,83.83333,8475754,C,15921,196.55555,20252026,9018,111.33333,1929,23.81481,L,Brock Nelson,COL,95515,1179.19753,49.51529
76321,942.23456,81,Zegras,2620,93.57142,8481533,C,14514,179.18518,20252026,139,1.71604,1753,21.64197,L,Trevor Zegras,PHI,90974,1123.1358,51.89617
49957,616.75308,81,Cizikas,34,1.78947,8475231,C,205,2.53086,20252026,7030,86.79012,1355,16.72839,L,Casey Cizikas,NYI,57192,706.07407,42.20811
69525,858.33333,81,Blake,1280,60.95238,8482809,R,10510,129.75308,20252026,151,1.86419,1533,18.92592,R,Jackson Blake,CAR,80186,989.95061,52.30658
62381,770.1358,81,Crouse,149,9.3125,8478474,L,5054,62.39506,20252026,13226,163.28395,1892,23.35802,L,Lawson Crouse,UTA,80661,995.81481,42.63266
55230,681.85185,81,Cousins,0,0,8476393,C,264,3.25925,20252026,24,0.29629,1418,17.50617,L,Nick Cousins,OTT,55518,685.4074,39.15232
92203,1138.30864,81,Andersson,1341,89.4,8478397,D,9655,119.19753,20252026,10902,134.59259,2638,32.5679,R,Rasmus Andersson,"CGY,VGK",112760,1392.09876,42.7445
92656,1143.90123,81,Trouba,1593,69.26086,8476885,D,3312,40.88888,20252026,14972,184.8395,2278,28.12345,R,Jacob Trouba,ANA,110940,1369.62962,48.70061
92996,1148.09876,81,Walker,1305,62.14285,8480336,D,3663,45.22222,20252026,9348,115.4074,2193,27.07407,R,Sean Walker,CAR,106007,1308.72839,48.3388
71962,888.41975,81,Caufield,2395,99.79166,8481540,R,16386,202.29629,20252026,24,0.29629,1671,20.62962,R,Cole Caufield,MTL,88372,1091.01234,52.88569
76106,939.58024,81,Nikishin,372,17.71428,8482100,D,7005,86.48148,20252026,5265,65,1821,22.48148,L,Alexander Nikishin,CAR,88376,1091.06172,48.53157
76241,941.24691,81,Thompson,931,58.1875,8479420,C,17038,210.34567,20252026,245,3.02469,1856,22.91358,R,Tage Thompson,BUF,93524,1154.61728,50.39008
95346,1177.11111,81,Broberg,1431,89.4375,8481598,D,5936,73.28395,20252026,12236,151.06172,2205,27.22222,L,Philip Broberg,STL,113518,1401.45679,51.48208
66871,825.5679,81,Greene,742,35.33333,8483450,C,6299,77.76543,20252026,8203,101.2716,1788,22.07407,R,Ryan Greene,CHI,81373,1004.60493,45.51062
87430,1092.875,80,Anderson,384,11.63636,8479998,D,334,4.175,20252026,10973,137.1625,1902,23.775,L,Mikey Anderson,LAK,98737,1234.2125,51.91219
61764,772.05,80,Hall,460,21.90476,8475791,L,7925,99.0625,20252026,53,0.6625,1435,17.9375,L,Taylor Hall,CAR,69742,871.775,48.60069
78960,987,80,Shea,158,6.86956,8478854,D,806,10.075,20252026,10889,136.1125,1669,20.8625,L,Ryan Shea,PIT,90655,1133.1875,54.31695
75229,940.3625,80,Seeler,122,4.51851,8476372,D,181,2.2625,20252026,9483,118.5375,1962,24.525,L,Nick Seeler,PHI,84893,1061.1625,43.2686
71320,891.5,80,Strome,1768,117.86666,8478440,C,14978,187.225,20252026,283,3.5375,1663,20.7875,L,Dylan Strome,WSH,86581,1082.2625,52.06313
101790,1272.375,80,Faber,2072,76.74074,8482122,D,5151,64.3875,20252026,11509,143.8625,2101,26.2625,R,Brock Faber,MIN,118450,1480.625,56.37791
71778,897.225,80,Stützle,1542,96.375,8482116,C,16585,207.3125,20252026,8921,111.5125,2050,25.625,L,Tim Stützle,OTT,97284,1216.05,47.4556
88658,1108.225,80,Marino,271,16.9375,8478507,D,388,4.85,20252026,7924,99.05,2181,27.2625,R,John Marino,UTA,96970,1212.125,44.46125
92633,1157.9125,80,McCabe,1403,63.77272,8476931,D,1450,18.125,20252026,13460,168.25,2381,29.7625,L,Jake McCabe,TOR,107543,1344.2875,45.16715
73593,919.9125,80,Raymond,1364,68.2,8482078,L,15600,195,20252026,1042,13.025,1770,22.125,R,Lucas Raymond,DET,90235,1127.9375,50.98022
56867,710.8375,80,Palat,4,0.25,8476292,L,3645,45.5625,20252026,1023,12.7875,1430,17.875,L,Ondrej Palat,"NJD,NYI",61535,769.1875,43.03146
91100,1138.75,80,Forsling,1359,113.25,8478055,D,2844,35.55,20252026,14674,183.425,2146,26.825,L,Gustav Forsling,FLA,108618,1357.725,50.61416
54271,678.3875,80,Stenlund,313,19.5625,8478831,C,1171,14.6375,20252026,14055,175.6875,1677,20.9625,R,Kevin Stenlund,UTA,69497,868.7125,41.44126
75476,943.45,80,Eberle,1693,94.05555,8474586,R,12902,161.275,20252026,309,3.8625,1775,22.1875,R,Jordan Eberle,SEA,88687,1108.5875,49.9645
50449,630.6125,80,Bjorkstrand,67,4.1875,8477416,R,15005,187.5625,20252026,0,0,1278,15.975,R,Oliver Bjorkstrand,TBL,65454,818.175,51.21596
70932,886.65,80,Murphy,355,19.72222,8476473,D,143,1.7875,20252026,13119,163.9875,1785,22.3125,R,Connor Murphy,"CHI,EDM",84194,1052.425,47.1675
95665,1195.8125,80,Chychrun,1693,120.92857,8479345,D,14486,181.075,20252026,1885,23.5625,1804,22.55,L,Jakob Chychrun,WSH,112036,1400.45,62.10421
69504,868.8,80,Schenn,618,51.5,8475170,C,10540,131.75,20252026,446,5.575,1669,20.8625,L,Brayden Schenn,"STL,NYI",80490,1006.125,48.22648
71372,892.15,80,Stephenson,1653,87,8476905,C,12863,160.7875,20252026,8797,109.9625,1959,24.4875,L,Chandler Stephenson,SEA,93032,1162.9,47.48953
71799,897.4875,80,Wennberg,2036,101.8,8477505,C,16074,200.925,20252026,10316,128.95,1850,23.125,L,Alexander Wennberg,SJS,98189,1227.3625,53.07513
85270,1065.875,80,Wotherspoon,97,4.21739,8478450,D,233,2.9125,20252026,11321,141.5125,1756,21.95,L,Parker Wotherspoon,PIT,96824,1210.3,55.13895
